rollout/ep_len_mean,time/time_elapsed,time/fps,time/iterations,rollout/ep_rew_mean,time/total_timesteps,train/kl_divergence_loss,train/policy_objective,train/n_updates,train/learning_rate,train/is_line_search_success,train/value_loss,train/explained_variance,eval/mean_ep_length,eval/mean_reward
250.95,5177,142,360,235.54155401,737280,0.0067057921551167965,0.004993691574782133,359,0.001,1.0,39.35169535279274,0.8420437276363373,,
220.54,5183,142,361,246.81532772,739328,0.00689741550013423,0.006885552313178778,360,0.001,1.0,52.32243105173111,0.7961693853139877,,
219.79,5190,142,362,249.39564737999999,741376,0.008501244708895683,0.007271024864166975,361,0.001,1.0,16.854574531316757,0.9146698042750359,,
219.38,5197,143,363,253.80530404,743424,0.0069139874540269375,0.009657002985477448,362,0.001,1.0,27.842486709356308,0.9175786897540092,,
219.06,5204,143,364,249.41946480000001,745472,0.007116673514246941,0.011106382124125957,363,0.001,1.0,22.471533423662187,0.9023015946149826,,
217.33,5210,143,365,253.38464364,747520,0.005791161209344864,0.009170034900307655,364,0.001,1.0,123.80120022296906,0.8108823746442795,,
218.68,5217,143,366,252.94835048999997,749568,0.004123820923268795,0.009074593894183636,365,0.001,1.0,33.247664362192154,0.8405193835496902,,
215.99,5224,143,367,257.05582476,751616,0.006033702287822962,0.017423920333385468,366,0.001,1.0,90.65391330718994,0.8570005893707275,,
217.44,5231,144,368,254.79996125999998,753664,0.009195421822369099,0.022313904017210007,367,0.001,1.0,26.4204801261425,0.8537915945053101,,
217.4,5237,144,369,254.75605628000002,755712,0.0070908647030591965,0.019146881997585297,368,0.001,1.0,78.52712763547898,0.8721024096012115,,
217.05,5245,144,370,252.50078478,757760,0.007251745089888573,0.010687158443033695,369,0.001,1.0,108.80722136497498,0.7013905346393585,,
226.82,5253,144,371,251.73866848999998,759808,0.008239801041781902,0.012046243995428085,370,0.001,1.0,134.69916585683822,0.7956791967153549,,
227.99,5259,144,372,251.38374063999996,761856,0.009682757779955864,0.015456730499863625,371,0.001,1.0,25.199210649728776,0.874790608882904,,
227.75,5266,145,373,245.64203050999996,763904,0.007055704016238451,0.0156391691416502,372,0.001,1.0,70.11991478204727,0.8331030458211899,,
226.41,5273,145,374,242.87262437,765952,0.008553694933652878,0.02107776328921318,373,0.001,1.0,47.45534052848816,0.8790070563554764,,
225.42,5281,145,375,241.07012945999998,768000,0.005534766707569361,0.009172921068966389,374,0.001,1.0,62.9548420548439,0.8101640790700912,,
223.29,5289,145,376,237.23392293,770048,0.005164352711290121,0.013401573523879051,375,0.001,1.0,98.72431149482728,0.8793626204133034,,
224.23,5295,145,377,239.19064244999998,772096,0.009585577994585037,0.01749519631266594,376,0.001,1.0,80.03561630249024,0.837807834148407,,
224.04,5302,145,378,238.68567224000003,774144,0.006452085450291634,0.017342964187264442,377,0.001,1.0,47.97372715473175,0.9061160162091255,,
222.06,5309,146,379,241.37274336,776192,0.006108046043664217,0.008056346327066422,378,0.001,1.0,27.537527281045914,0.7889779955148697,,
221.78,5315,146,380,248.01930605000004,778240,0.004998922348022461,0.010331276804208755,379,0.001,1.0,14.732674387097358,0.928839236497879,,
221.64,5324,146,381,247.79099603000003,780288,0.008357776328921318,0.011423557996749878,380,0.001,1.0,19.465271681547165,0.9108727350831032,,
242.2,5340,146,382,238.78555988,782336,0.006491084583103657,0.009491825476288795,381,0.001,1.0,13.157521694898605,0.9672140032052994,,
232.39,5350,146,383,236.22102095999995,784384,0.006570976693183184,0.016773145645856857,382,0.001,1.0,46.6486863642931,0.9237168505787849,,
229.85,5361,146,384,236.91076361999995,786432,0.004579472821205854,0.010345580987632275,383,0.001,1.0,54.40560452342034,0.8719095587730408,,
229.39,5368,146,385,236.48188703,788480,0.0074836695566773415,0.009014318697154522,384,0.001,1.0,102.73407829999924,0.6649647057056427,,
229.72,5376,147,386,242.37785019000003,790528,0.005801178514957428,0.016355879604816437,385,0.001,1.0,35.968603217601775,0.8696705400943756,,
230.97,5383,147,387,243.67411666,792576,0.0059893070720136166,0.005712131969630718,386,0.001,1.0,26.321792042255403,0.8709405809640884,,
230.97,5396,147,388,243.67411666,794624,0.006957972422242165,0.011680133640766144,387,0.001,1.0,14.435378429293632,0.9551264047622681,,
260.46,5402,147,389,241.31387629000005,796672,0.0070290230214595795,0.01051774900406599,388,0.001,1.0,1.5452774556819349,0.9326249212026596,,
257.84,5409,147,390,242.31158525999996,798720,0.008170141838490963,0.011214179918169975,389,0.001,1.0,29.671347641944884,0.93632772564888,,
,,,,,800000,0.007165959570556879,0.010831410065293312,390,0.001,1.0,48.92181760072708,0.8272432684898376,200.6,170.90605066355357
259.19,5418,147,391,242.66724528000003,800768,,,,,,,,,
259.14,5428,147,392,242.53143584999998,802816,0.008124949410557747,0.012083890847861767,391,0.001,1.0,28.124022442102433,0.8739264011383057,,
277.51,5435,148,393,238.70773516999998,804864,0.006368795409798622,0.01971239224076271,392,0.001,1.0,9.524709383398294,0.8714927285909653,,
278.94,5442,148,394,239.04508606000002,806912,0.004334644880145788,0.009698383510112762,393,0.001,1.0,45.28322486877441,0.9167312160134315,,
255.76,5450,148,395,244.34224754,808960,0.0076290518045425415,0.011303015053272247,394,0.001,1.0,31.657199609279633,0.8804745227098465,,
283.88,5462,148,396,237.34747203999999,811008,0.0037550698034465313,0.009589801542460918,395,0.001,1.0,22.401718413084744,0.8972825184464455,,
290.92,5469,148,397,230.77723963999998,813056,0.00824671983718872,0.01753518544137478,396,0.001,1.0,8.459992454200982,0.9848556024953723,,
302.2,5477,148,398,230.34291221999996,815104,0.006022004410624504,0.007223744411021471,397,0.001,1.0,117.81808217763901,0.8753465339541435,,
304.8,5483,149,399,234.83926383,817152,0.006997854448854923,0.012552166357636452,398,0.001,1.0,52.983763402700426,0.964943565428257,,
307.21,5491,149,400,237.652835,819200,0.006947977002710104,0.01762433350086212,399,0.001,1.0,60.4501779794693,0.8927375376224518,,
306.55,5499,149,401,233.76674445999998,821248,0.005782025866210461,0.007192760705947876,400,0.001,1.0,29.812110882997512,0.8337543457746506,,
281.63,5505,149,402,239.72888091999997,823296,0.004409254062920809,0.01012587919831276,401,0.001,1.0,61.39498261213303,0.8897944018244743,,
281.63,5515,149,403,239.72888091999997,825344,0.008040118962526321,0.01033832598477602,402,0.001,1.0,51.71934384703636,0.9253968670964241,,
311.19,5522,149,404,232.98643133,827392,0.009978491812944412,0.03206297755241394,403,0.001,1.0,1.280858798045665,0.9438488595187664,,
312.38,5529,149,405,234.42559928,829440,0.008449737913906574,0.013241312466561794,404,0.001,1.0,48.14239985942841,0.9363574311137199,,
312.16,5537,150,406,231.51261165999998,831488,0.0057648057118058205,0.016267776489257812,405,0.001,1.0,33.53820832967758,0.898026242852211,,
293.34,5545,150,407,234.87866850000003,833536,0.005069428123533726,0.007341210730373859,406,0.001,1.0,43.36408897042274,0.8221172392368317,,
292.98,5553,150,408,233.51387467,835584,0.005513399373739958,0.009267019107937813,407,0.001,1.0,14.860857063531876,0.9125656634569168,,
293.39,5563,150,409,233.56889746000004,837632,0.00608738511800766,0.006581035442650318,408,0.001,1.0,41.73316867947578,0.8251655101776123,,
322.9,5577,150,410,230.82421838000002,839680,0.005804534535855055,0.019665395841002464,409,0.001,1.0,11.17872576713562,0.9519467502832413,,
287.39,5591,150,411,243.33019529,841728,0.006268414203077555,0.07259956747293472,410,0.001,1.0,5.459252177923918,0.9871245436370373,,
276.34,5600,150,412,245.69835020000002,843776,0.004455185029655695,0.021405959501862526,411,0.001,1.0,105.19368098974228,0.6577093303203583,,
277.39,5607,150,413,244.38804845,845824,0.007041832432150841,0.010537146590650082,412,0.001,1.0,21.777576500177382,0.8990234509110451,,
277.32,5614,151,414,245.05489731000006,847872,0.005773513577878475,0.009388789534568787,413,0.001,1.0,50.501765727996826,0.9249882623553276,,
278.24,5620,151,415,243.13050806000004,849920,0.008509649895131588,0.012369249947369099,414,0.001,1.0,18.11611959040165,0.9268042147159576,,
278.24,5631,151,416,243.13050806000004,851968,0.006382061168551445,0.015846706926822662,415,0.001,1.0,56.22742769122124,0.8860276937484741,,
275.88,5640,151,417,243.97282434000002,854016,0.008630543947219849,0.006678517442196608,416,0.001,1.0,2.110272938385606,0.09005838632583618,,
273.49,5647,151,418,240.19498678,856064,0.006799386348575354,0.010025568306446075,417,0.001,1.0,12.003687170147895,0.9894474735483527,,
273.81,5655,151,419,239.80643298000004,858112,0.005780340638011694,0.008464009501039982,418,0.001,1.0,116.64304265975952,0.8537323772907257,,
302.16,5666,151,420,235.79749073,860160,0.0053001875057816505,0.006132193841040134,419,0.001,1.0,9.162050562351942,0.9830553717911243,,
302.16,5678,151,421,235.79749073,862208,0.008713589049875736,0.0034708245657384396,420,0.001,1.0,24.668729837611316,0.9727231804281473,,
329.97,5685,152,422,229.93183493,864256,0.006553887389600277,0.024835247546434402,421,0.001,1.0,0.22659658705815672,0.823059007525444,,
330.31,5692,152,423,227.69639325000003,866304,0.0057099382393062115,0.009411527775228024,422,0.001,1.0,24.73853226006031,0.9679279960691929,,
334.87,5698,152,424,224.47382082000004,868352,0.007944702170789242,0.013645422644913197,423,0.001,1.0,21.763504654169083,0.9446592554450035,,
334.59,5705,152,425,224.74785326,870400,0.006848608143627644,0.05240136757493019,424,0.001,1.0,35.32148547172547,0.9511870965361595,,
361.95,5714,152,426,221.32124328999998,872448,0.006312336772680283,0.014087260700762272,425,0.001,1.0,4.413218148425221,0.9830850064754486,,
332.14,5721,152,427,220.64474427999997,874496,0.005052557680755854,0.00841582752764225,426,0.001,1.0,7.639166955649853,0.9817259050905704,,
330.47,5728,153,428,213.03186662,876544,0.0054871696047484875,0.010823233053088188,427,0.001,1.0,108.61753151416778,0.816016361117363,,
327.76,5735,153,429,212.07677879000002,878592,0.0073505183681845665,0.01102910190820694,428,0.001,1.0,109.30616909265518,0.8546672463417053,,
327.9,5742,153,430,209.29725956,880640,0.0050350213423371315,0.01919212006032467,429,0.001,1.0,79.19073026180267,0.675132691860199,,
297.21,5751,153,431,221.51845031999994,882688,0.004871695302426815,0.010623209178447723,430,0.001,1.0,41.56685985326767,0.814853772521019,,
297.69,5758,153,432,220.03131694000004,884736,0.007976042106747627,0.01817977800965309,431,0.001,1.0,22.481442934274675,0.844128891825676,,
240.52,5764,153,433,233.48998583,886784,0.006655136123299599,0.012146052904427052,432,0.001,1.0,33.34733119010925,0.8792296200990677,,
240.52,5772,153,434,233.48998583,888832,0.009182143025100231,0.024230051785707474,433,0.001,1.0,23.317199778556823,0.8926155045628548,,
266.67,5780,154,435,226.59394947,890880,0.008986826054751873,0.00806070864200592,434,0.001,1.0,3.070662631094456,0.9462252408266068,,
265.71,5787,154,436,229.11244956,892928,0.005533088464289904,0.007765284273773432,435,0.001,1.0,12.83929196447134,0.9835084285587072,,
262.31,5793,154,437,232.50279800000004,894976,0.004649438429623842,0.009686102159321308,436,0.001,1.0,18.2580936729908,0.911938764154911,,
233.94,5800,154,438,234.65465333999998,897024,0.008278178982436657,0.005867964122444391,437,0.001,1.0,20.653117203712462,0.925041027367115,,
237.38,5808,154,439,243.82464555,899072,0.004166529513895512,0.007749216165393591,438,0.001,1.0,26.412418895959853,0.8728654682636261,,
,,,,,900000,0.00806167908012867,0.011707264930009842,439,0.001,1.0,22.112649726867676,0.9048326089978218,286.4,250.04782758334073
237.64,5819,154,440,244.53690728,901120,,,,,,,,,
238.73,5828,154,441,244.33667211000002,903168,0.005018924362957478,0.01196729764342308,440,0.001,1.0,127.59075709581376,0.7225344181060791,,
235.65,5835,155,442,243.63853810999993,905216,0.006652447860687971,0.010687857866287231,441,0.001,1.0,41.038096928596495,0.8939907029271126,,
235.65,5845,155,443,243.63853810999993,907264,0.007399854250252247,0.024369539692997932,442,0.001,1.0,20.85935081243515,0.950064092874527,,
264.67,5853,155,444,239.98565722,909312,0.00952184945344925,0.02705969288945198,443,0.001,1.0,0.17750469222664833,0.7239930629730225,,
263.41,5861,155,445,238.36826111,911360,0.008513521403074265,0.015362730249762535,444,0.001,1.0,10.504926389455795,0.9929955545812845,,
278.8,5870,155,446,234.15786075999998,913408,0.004411866422742605,0.017861682921648026,445,0.001,1.0,106.29712960720062,0.9184598475694656,,
278.81,5879,155,447,234.55524948,915456,0.005413405131548643,0.005620406940579414,446,0.001,1.0,129.1979265332222,0.8953329548239708,,
306.4,5891,155,448,227.93188718,917504,0.009487289004027843,0.020905856043100357,447,0.001,1.0,10.668709567189216,0.9806068930774927,,
320.76,5901,155,449,224.73599409,919552,0.006270210724323988,0.005954953376203775,448,0.001,1.0,4.757210140675307,0.9784062262624502,,
320.76,5915,155,450,224.73599409,921600,0.007555021904408932,0.01364659983664751,449,0.001,1.0,71.17461474537849,0.945895604789257,,
322.05,5921,155,451,220.18314287000004,923648,0.006798161193728447,0.014487736858427525,450,0.001,1.0,0.4577704288996756,0.278526246547699,,
321.84,5930,156,452,220.17675920999997,925696,0.007306926883757114,0.006968923844397068,451,0.001,1.0,56.36401144862175,0.8953688591718674,,
349.76,5940,156,453,218.62274035999997,927744,0.00417229812592268,0.010541428811848164,452,0.001,1.0,13.74566974118352,0.9407887011766434,,
350.77,5948,156,454,214.06739538,929792,0.006846078671514988,0.007346503436565399,453,0.001,1.0,84.38548812270164,0.9386887848377228,,
369.75,5957,156,455,210.01057411,931840,0.005989094264805317,0.017602352425456047,454,0.001,1.0,51.41497484445572,0.9327699542045593,,
369.75,5968,156,456,210.01057411,933888,0.0031372089870274067,0.0059666261076927185,455,0.001,1.0,43.55219746232033,0.9533225893974304,,
395.39,5975,156,457,198.83905837999998,935936,0.009333155117928982,0.028867172077298164,456,0.001,1.0,0.22647673431783916,0.08190357685089111,,
399.53,5982,156,458,196.14540762000001,937984,0.00608146982267499,0.004737150389701128,457,0.001,1.0,102.0880257487297,0.834239050745964,,
403.48,5990,156,459,186.77652222,940032,0.006445745006203651,0.0055359541438519955,458,0.001,1.0,145.50792756080628,0.7502407729625702,,
403.48,6003,156,460,186.77652222,942080,0.004295962397009134,0.011906830593943596,459,0.001,1.0,88.34413397312164,0.902083620429039,,
430.02,6014,156,461,175.80162627,944128,0.006803521886467934,0.01123465970158577,460,0.001,1.0,4.935318427160382,0.8845240399241447,,
442.49,6022,157,462,167.66914254,946176,0.006991795729845762,0.01028437726199627,461,0.001,1.0,146.8239876627922,0.8638353943824768,,
448.09,6031,157,463,159.35078948,948224,0.006724183913320303,0.009286953136324883,462,0.001,1.0,55.126777559518814,0.8937512710690498,,
447.0,6038,157,464,149.20936410000002,950272,0.005793269723653793,0.007405574433505535,463,0.001,1.0,129.69987944364547,0.8987937942147255,,
434.4,6048,157,465,144.13540655,952320,0.00852116383612156,0.007669798564165831,464,0.001,1.0,52.022316116094586,0.9237025007605553,,
449.77,6060,157,466,132.71758681,954368,0.006278795190155506,0.009828846901655197,465,0.001,1.0,136.03855148553848,0.8465855121612549,,
463.04,6074,157,467,127.32300374000002,956416,0.00486502330750227,0.01053374819457531,466,0.001,1.0,56.484141257405284,0.9043652266263962,,
417.7,6091,157,468,124.21535417000001,958464,0.004553849808871746,0.005908792372792959,467,0.001,1.0,151.50323131084443,0.843635767698288,,
375.63,6110,157,469,129.75167916,960512,0.00876677967607975,0.011126313358545303,468,0.001,1.0,165.37961983680725,0.8005521595478058,,
346.84,6121,157,470,129.57030486000002,962560,0.008433560840785503,0.016422905027866364,469,0.001,1.0,148.70824899673462,0.8336944133043289,,
374.72,6133,157,471,126.02858476000003,964608,0.005746700335294008,0.00900938082486391,470,0.001,1.0,90.11507639288902,0.792206659913063,,
373.08,6142,157,472,121.92297876999997,966656,0.008603246882557869,0.005880078300833702,471,0.001,1.0,2.221767384558916,0.9194422960281372,,
400.39,6157,157,473,121.71334181999997,968704,0.009336491115391254,0.04595271497964859,472,0.001,1.0,54.13363388180733,0.7573444992303848,,
384.75,6167,157,474,124.46140650999997,970752,0.00798899307847023,0.016467874869704247,473,0.001,1.0,7.779142589867115,0.8508146852254868,,
