rollout/exploration_rate,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/episodes,time/total_timesteps,train/n_updates,train/learning_rate,train/loss,eval/mean_ep_length,eval/mean_reward
0.9672503333333331,13,-195.32494795999995,760,91.22,112,10342,,,,,
0.9662306666666663,13,-192.07125939000002,767,90.74,116,10664,,,,,
0.965299666666667,14,-191.38013851999997,776,89.89,120,10958,,,,,
0.9640899999999999,14,-191.88307948999997,786,90.59,124,11340,,,,,
0.9628898333333332,14,-193.22915342,798,91.35,128,11719,,,,,
0.9618321666666664,14,-192.08935092999997,805,91.3,132,12053,,,,,
0.9606953333333335,15,-193.34058296,815,91.38,136,12412,,,,,
0.959469833333333,15,-189.96116479,826,91.38,140,12799,,,,,
0.9585990000000003,15,-188.03367822,835,90.85,144,13074,,,,,
0.9575571666666669,15,-185.41684678000001,843,90.15,148,13403,,,,,
0.9561448333333333,16,-191.62285193,850,91.26,152,13849,,,,,
0.9550460000000004,16,-190.84242854000001,859,91.0,156,14196,,,,,
0.9539978333333339,16,-183.50802609,869,89.32,160,14527,,,,,
0.9529021666666669,16,-186.37884316,879,88.79,164,14873,,,,,
0.9516545,17,-190.57991368000003,888,89.08,168,15267,,,,,
0.9501566666666671,17,-196.77151085999998,874,89.98,172,15740,,,,,
0.9490071666666667,18,-194.36296255000002,873,90.14,176,16103,,,,,
0.9479019999999996,18,-191.83747722,871,89.65,180,16452,,,,,
0.9467873333333332,20,-189.94952391000004,823,88.66,184,16804,,,,,
0.9458025000000004,21,-186.56577107000004,779,87.92,188,17115,,,,,
0.9447954999999999,23,-183.48701633999997,749,87.49,192,17433,,,,,
0.9436048333333334,25,-186.05570425,704,88.26,196,17809,,,,,
0.9423254999999996,27,-181.68600554,666,88.55,200,18213,,,,,
0.941312166666667,28,-181.13539260000002,651,88.33,204,18533,,,,,
0.9402323333333336,29,-180.57353895,644,88.24,208,18874,,,,,
0.9389340000000002,29,-184.24105115999998,646,89.42,212,19284,,,,,
0.9379903333333334,30,-179.68128297999993,651,89.18,216,19582,,,,,
0.9367204999999997,30,-177.58528545,657,90.25,220,19983,,,,,
0.9355361666666665,30,-179.22561762999993,659,90.17,224,20357,,,,,
0.9344341666666665,31,-180.98597002000002,664,89.86,228,20705,,,,,
0.9332815,31,-183.80088792999996,671,90.16,232,21069,,,,,
0.9318945000000002,31,-185.11032209999996,678,90.95,236,21507,,,,,
0.9307196666666672,31,-186.75760914,683,90.79,240,21878,,,,,
0.9294498333333335,32,-188.74750751,688,92.05,244,22279,,,,,
0.9282908333333328,32,-195.81664484000004,694,92.42,248,22645,,,,,
0.9270970000000004,32,-191.44820915,699,91.73,252,23022,,,,,
0.9258113333333333,33,-191.41533707,704,92.32,256,23428,,,,,
0.9246966666666669,33,-192.42687193999998,708,92.53,260,23780,,,,,
0.9236896666666665,33,-191.1744445,713,92.25,264,24098,,,,,
0.9224800000000005,34,-191.40890405000002,719,92.13,268,24480,,,,,
0.9215743333333338,34,-184.41168608,723,90.26,272,24766,,,,,
0.9204406666666669,34,-178.85311281999998,726,90.21,276,25124,,,,,
0.9194590000000001,34,-178.6792895,730,89.82,280,25434,,,,,
0.9183474999999999,35,-177.32075965,735,89.81,284,25785,,,,,
0.9170934999999996,35,-182.02415018000002,739,90.66,288,26181,,,,,
0.9157603333333333,35,-182.62519903,742,91.69,292,26602,,,,,
0.9146171666666671,36,-182.95556273,747,91.54,296,26963,,,,,
0.9133695000000002,36,-188.71898279999996,751,91.44,300,27357,,,,,
0.9121471666666668,36,-190.16755608,757,92.1,304,27743,,,,,
0.9111528333333337,37,-190.15775557999993,757,91.83,308,28057,,,,,
0.9098545000000003,37,-188.43331809,755,91.83,312,28467,,,,,
0.9085625,38,-191.29435609,755,92.93,316,28875,,,,,
0.9076029999999999,38,-193.46752358000006,754,91.95,320,29178,,,,,
0.9064946666666667,39,-190.50738077999995,753,91.71,324,29528,,,,,
0.9051773333333337,39,-189.46096805000005,752,92.39,328,29944,,,,,
0.903977166666667,40,-186.12015429999997,754,92.54,332,30323,,,,,
0.9028973333333337,40,-183.20541981999995,754,91.57,336,30664,,,,,
0.9016844999999996,41,-182.91321269000002,753,91.69,340,31047,,,,,
0.9007186666666662,41,-183.46220929,756,90.73,344,31352,,,,,
0.8994519999999997,41,-179.90665972,761,91.07,348,31752,,,,,
0.8983975,41,-178.26204897999997,764,90.63,352,32085,,,,,
0.8972099999999995,42,-181.48708116999998,767,90.32,356,32460,,,,,
0.8960826666666668,42,-182.10814599000003,770,90.36,360,32816,,,,,
0.8950186666666669,42,-179.56310874,774,90.54,364,33152,,,,,
0.8937994999999995,43,-179.48210232999998,777,90.57,368,33537,,,,,
0.8928621666666671,43,-179.12858115,779,90.67,372,33833,,,,,
0.8914656666666669,43,-181.38653164,784,91.5,376,34274,,,,,
0.8903446666666663,43,-181.15838046000002,788,91.94,380,34628,,,,,
0.8893281666666666,44,-184.02696919000002,791,91.64,384,34949,,,,,
0.8884035000000005,44,-177.27559425999996,793,90.6,388,35241,,,,,
0.8872318333333336,44,-183.75039430999996,796,90.09,392,35611,,,,,
0.8861456666666669,44,-184.16701362,799,89.91,396,35954,,,,,
0.8849581666666665,45,-178.09909528,803,89.72,400,36329,,,,,
0.8839163333333331,45,-180.86210885999998,806,89.15,404,36658,,,,,
0.8826211666666668,45,-184.16391046999996,808,90.1,408,37067,,,,,
0.8812943333333336,46,-179.47328258000002,810,90.19,412,37486,,,,,
0.8801480000000004,46,-177.59668331999998,813,89.73,416,37848,,,,,
0.8788876666666671,46,-180.08802647999997,817,90.68,420,38246,,,,,
0.8777635000000004,47,-179.79698353,820,90.73,424,38601,,,,,
0.8765506666666663,47,-182.67956691000003,823,90.4,428,38984,,,,,
0.8753093333333335,47,-187.62836482000003,827,90.53,432,39376,,,,,
0.8739413333333331,47,-186.03748195,831,91.44,436,39808,,,,,
0.8727380000000003,48,-190.72263259000002,834,91.41,440,40188,,,,,
0.8714935000000005,48,-191.31793865000006,836,92.29,444,40581,,,,,
0.8703123333333332,48,-192.07996726000002,839,92.02,448,40954,,,,,
0.8690741666666664,49,-192.99739884,843,92.6,452,41345,,,,,
0.867810666666667,49,-189.26944119,845,92.84,456,41744,,,,,
0.8665060000000004,49,-190.34004903000005,847,93.4,460,42156,,,,,
0.8654483333333336,49,-192.22010867999998,850,93.38,464,42490,,,,,
0.8644381666666671,50,-190.68329937,853,92.72,468,42809,,,,,
0.8634723333333337,50,-191.65662709000003,856,92.81,472,43114,,,,,
0.8621771666666664,50,-196.18443490000004,859,92.49,476,43523,,,,,
0.8610878333333337,50,-197.75216871,861,92.39,480,43867,,,,,
0.8599731666666663,51,-197.97208461000002,863,92.7,484,44219,,,,,
0.8588680000000002,51,-202.88870179000003,865,93.27,488,44568,,,,,
0.8578040000000002,51,-199.05868273,866,92.93,492,44904,,,,,
0.8565943333333332,52,-200.48104578000002,869,93.32,496,45286,,,,,
0.8552675000000001,52,-203.64459301999995,872,93.76,500,45705,,,,,
0.8541116666666665,52,-203.00457987000001,870,94.12,504,46070,,,,,
0.8529083333333337,53,-203.91991617,866,93.83,508,46450,,,,,
0.8517018333333338,54,-206.06226595,865,93.45,512,46831,,,,,
0.8506283333333335,54,-207.33916826000004,865,93.22,516,47170,,,,,
0.8494535000000005,54,-213.38410266,864,92.95,520,47541,,,,,
0.8484591666666664,55,-216.03598054000003,865,92.54,524,47855,,,,,
0.8473160000000003,55,-209.30807645999994,865,92.32,528,48216,,,,,
0.8460873333333337,56,-206.88232935999997,865,92.28,532,48604,,,,,
0.8449378333333334,56,-207.53221115,867,91.59,536,48967,,,,,
0.843674333333333,56,-206.58247115000003,870,91.78,540,49366,,,,,
0.8426230000000003,56,-204.55363696000003,873,91.17,544,49698,,,,,
0.8415146666666671,57,-202.30837925,871,90.94,548,50048,11,0.0001,1.0269191265106201,,
0.8405171666666669,60,-205.31815567,828,90.18,552,50363,90,0.0001,4.990175247192383,,
0.8395228333333338,62,-209.24974643000002,816,89.33,556,50677,169,0.0001,1.3269023895263672,,
0.8380946666666669,63,-215.97269601000005,805,89.72,560,51128,281,0.0001,1.2663202285766602,,
0.8365398333333334,65,-221.43066173000005,784,91.29,564,51619,404,0.0001,1.0533658266067505,,
0.8347221666666669,71,-220.77887263,734,93.84,568,52193,548,0.0001,1.1225123405456543,,
0.8332179999999999,73,-223.29635526000004,719,95.54,572,52668,666,0.0001,1.468265414237976,,
0.8321096666666666,74,-220.19323585,710,94.95,576,53018,754,0.0001,0.8548350930213928,,
0.8307131666666666,76,-219.21067398000002,698,95.92,580,53459,864,0.0001,1.3672758340835571,,
0.8294275000000005,78,-221.05224441,682,96.46,584,53865,966,0.0001,1.1400132179260254,,
0.8281449999999995,80,-219.84028907,675,97.02,588,54270,1067,0.0001,4.306792259216309,,
0.8268593333333335,82,-222.0617618,659,97.72,592,54676,1168,0.0001,3.48620867729187,,
0.8254216666666663,86,-230.57273393,638,98.44,596,55130,1282,0.0001,0.4830702543258667,,
0.8239269999999995,89,-231.22185898,619,98.97,600,55602,1400,0.0001,4.382674217224121,,
0.8222391666666665,92,-235.95896654000003,607,100.65,604,56135,1533,0.0001,1.059058427810669,,
0.8208395000000004,96,-232.57397244,586,101.27,608,56577,1644,0.0001,1.5945348739624023,,
0.8193258333333331,98,-231.92540207000002,581,102.24,612,57055,1763,0.0001,4.903022289276123,,
0.8182935,102,-232.78121040999997,561,102.11,616,57381,1845,0.0001,0.5061743259429932,,
0.8170711666666667,103,-223.47240622000004,556,102.26,620,57767,1941,0.0001,0.5034012794494629,,
0.815506833333333,106,-223.51294586,549,104.06,624,58261,2065,0.0001,1.4679275751113892,,
0.8141990000000003,108,-225.17694880999997,543,104.58,628,58674,2168,0.0001,0.8452799916267395,,
0.8128816666666664,124,-223.83989161000002,472,104.86,632,59090,2272,0.0001,3.6489124298095703,,
0.8113965,129,-221.91966860000005,460,105.92,636,59559,2389,0.0001,0.5601658225059509,,
0.8100601666666665,131,-219.51380057000003,457,106.15,640,59981,2495,0.0001,1.4520822763442993,,
0.8086161666666671,133,-220.51070722999998,453,107.39,644,60437,2609,0.0001,0.801714301109314,,
0.8070423333333332,135,-221.77200456999995,449,108.86,648,60934,2733,0.0001,0.7619071006774902,,
0.8051328333333332,142,-219.14406299999996,433,111.74,652,61537,2884,0.0001,1.0845717191696167,,
0.803916833333333,143,-215.53314591999995,430,112.44,656,61921,2980,0.0001,4.063727855682373,,
0.8027546666666663,145,-204.87690932999993,427,111.6,660,62288,3071,0.0001,0.7326690554618835,,
0.8009433333333329,149,-200.54473055000003,419,112.41,664,62860,3214,0.0001,9.199728965759277,,
0.7994106666666672,152,-199.72999807000005,416,111.51,668,63344,3335,0.0001,3.894778251647949,,
0.7979729999999999,156,-197.15366677999995,408,111.3,672,63798,3449,0.0001,4.19065523147583,,
0.796434,158,-196.80956965999994,406,112.66,676,64284,3570,0.0001,0.2718096971511841,,
0.7951198333333331,162,-195.45649982999996,398,112.4,680,64699,3674,0.0001,3.789133310317993,,
0.7935586666666665,165,-192.26715792999997,393,113.27,684,65192,3797,0.0001,3.1918129920959473,,
0.7923141666666667,167,-189.45634981999996,392,113.15,688,65585,3896,0.0001,0.3728131949901581,,
0.7905091666666664,172,-187.91929128,382,114.79,692,66155,4038,0.0001,6.450198650360107,,
0.789062,174,-177.05882956000002,380,114.82,696,66612,4152,0.0001,0.7796092629432678,,
0.7876243333333338,177,-178.13595841000003,378,114.64,700,67066,4266,0.0001,0.6292138695716858,,
0.7861043333333333,179,-171.84916727999996,376,114.11,704,67546,4386,0.0001,0.2840912342071533,,
0.7845305000000005,181,-171.49766964,375,114.66,708,68043,4510,0.0001,0.9754655957221985,,
0.7831498333333339,182,-171.36430076000005,374,114.24,712,68479,4619,0.0001,0.43887442350387573,,
0.781759666666667,185,-171.20641134999997,372,115.37,716,68918,4729,0.0001,0.633577287197113,,
0.7804106666666671,187,-168.67777390000003,370,115.77,720,69344,4835,0.0001,0.6628769636154175,,
0.7789223333333336,189,-168.73002079999998,368,115.53,724,69814,4953,0.0001,0.7654855251312256,,
0.7776398333333336,191,-170.09621626000003,366,115.45,728,70219,5054,0.0001,1.0955078601837158,,
0.776186333333333,211,-168.73619077,334,115.88,732,70678,5169,0.0001,1.1012624502182007,,
0.7747866666666668,215,-169.09505720999996,330,115.61,736,71120,5279,0.0001,3.813382625579834,,
0.7734503333333334,217,-166.74505171,328,115.61,740,71542,5385,0.0001,0.6030194759368896,,
0.7719683333333329,219,-166.43532711,327,115.73,744,72010,5502,0.0001,4.110682964324951,,
0.7705180000000005,222,-164.02344567,325,115.34,748,72468,5616,0.0001,0.5707236528396606,,
0.7686654999999999,229,-165.04084278000002,318,115.16,752,73053,5763,0.0001,1.0955877304077148,,
0.7671201666666668,231,-166.01884141,317,116.2,756,73541,5885,0.0001,0.7028768062591553,,
0.765622333333333,234,-167.73232842,315,117.26,760,74014,6003,0.0001,0.5791729092597961,,
0.7641688333333333,239,-165.56129717,311,116.13,764,74473,6118,0.0001,0.8744133114814758,,
0.7628578333333336,244,-165.31696594000002,306,115.43,768,74887,6221,0.0001,0.47595757246017456,,
0.7615690000000005,246,-164.65512605,305,114.96,772,75294,6323,0.0001,0.855880081653595,,
0.7603910000000004,247,-164.17117113999996,305,113.82,776,75666,6416,0.0001,3.1281139850616455,,
0.7498491666666669,301,-164.86416914,262,142.96,780,78995,7248,0.0001,1.3090226650238037,,
0.7485476666666664,302,-165.15461975000002,262,142.14,784,79406,7351,0.0001,0.41809502243995667,,
0.7469896666666669,304,-164.63696398,261,143.13,788,79898,7474,0.0001,0.6908566951751709,,
0.7454665000000005,306,-162.12149060000002,262,142.24,792,80379,7594,0.0001,0.8551428318023682,,
0.7440541666666669,308,-162.46018421,261,142.13,796,80825,7706,0.0001,4.77448844909668,,
0.7427938333333336,310,-156.79153466999998,261,141.57,800,81223,7805,0.0001,4.2049126625061035,,
0.7410774999999998,313,-152.93177753,260,142.19,804,81765,7941,0.0001,0.9100890755653381,,
0.7399596666666663,318,-147.84814902,258,140.75,808,82118,8029,0.0001,0.9473049640655518,,
0.7383826666666663,319,-147.24167214000002,258,141.37,812,82616,8153,0.0001,1.080080270767212,,
0.7367834999999997,321,-146.45942538999998,258,142.03,816,83121,8280,0.0001,0.7931306958198547,,
0.735399666666667,323,-146.43762572,258,142.14,820,83558,8389,0.0001,0.6696295142173767,,
0.7341108333333339,327,-147.07950900999998,256,141.51,824,83965,8491,0.0001,0.6447397470474243,,
0.7325085000000002,329,-143.16786778,256,142.52,828,84471,8617,0.0001,7.20235013961792,,
0.731036,330,-144.98262490999997,256,142.58,832,84936,8733,0.0001,0.7957786321640015,,
0.7296933333333334,332,-143.53562762,256,142.4,836,85360,8839,0.0001,0.8380417227745056,,
0.7276919999999998,336,-142.66992315,255,144.5,840,85992,8997,0.0001,0.7279873490333557,,
0.7258395000000003,339,-141.27181134,254,145.67,844,86577,9144,0.0001,3.666616916656494,,
0.7245696666666668,340,-141.68153506,255,145.1,848,86978,9244,0.0001,0.8195942640304565,,
0.7207095000000004,348,-138.25274936,253,151.44,852,88197,9549,0.0001,4.070089817047119,,
0.7189805000000002,350,-135.09232329,252,152.02,856,88743,9685,0.0001,0.5140820741653442,,
0.7173560000000001,352,-135.91590173,253,152.42,860,89256,9813,0.0001,0.4432764947414398,,
0.715924666666667,354,-136.14331865,253,152.35,864,89708,9926,0.0001,0.544766366481781,,
0.7142558333333335,357,-132.72066690000003,252,153.48,868,90235,10058,0.0001,0.912699282169342,,
0.7128625000000006,364,-133.79352859,248,153.81,872,90675,10168,0.0001,0.6039512157440186,,
0.7110638333333335,375,-132.57834724,243,155.77,876,91243,10310,0.0001,1.169630527496338,,
0.7094868333333335,379,-130.76777657,241,127.46,880,91741,10435,0.0001,1.9959145784378052,,
0.7078781666666667,382,-128.15661773,241,128.43,884,92249,10562,0.0001,2.068925619125366,,
0.7063771666666667,385,-127.95141246999998,240,128.25,888,92723,10680,0.0001,3.276618480682373,,
0.7049205,394,-127.2415747,236,128.04,892,93183,10795,0.0001,0.7824333310127258,,
0.7032453333333333,398,-128.48339856,235,128.87,896,93712,10927,0.0001,3.4832217693328857,,
0.7012281666666662,402,-127.76860060999998,234,131.26,900,94349,11087,0.0001,6.711694240570068,,
0.6998063333333335,406,-128.79814790999998,233,130.33,904,94798,11199,0.0001,0.5345297455787659,,
0.6980868333333337,408,-130.80303114,233,132.23,908,95341,11335,0.0001,0.4497406780719757,,
0.6969183333333338,410,-130.19776127,233,130.94,912,95710,11427,0.0001,0.20514217019081116,,
0.6959239999999997,413,-127.56223133000002,232,129.03,916,96024,11505,0.0001,0.7915825247764587,,
0.6944071666666664,415,-127.75890659000001,232,129.45,920,96503,11625,0.0001,3.879986524581909,,
0.6927003333333338,418,-124.8125496,231,130.77,924,97042,11760,0.0001,0.48016276955604553,,
0.6907908333333338,421,-129.49262905000003,231,131.74,928,97645,11911,0.0001,0.2525480091571808,,
0.6892929999999999,423,-126.11797788,231,131.82,932,98118,12029,0.0001,0.48194265365600586,,
0.687864833333333,426,-126.78840469,231,132.09,936,98569,12142,0.0001,0.29430559277534485,,
0.6862688333333335,433,-127.98495432000001,228,130.81,940,99073,12268,0.0001,0.5683360695838928,,
0.6848311666666662,437,-126.04586923,227,129.5,944,99527,12381,0.0001,1.3650692701339722,,
0.6833364999999996,,,,,,100000,12499,0.0001,0.8623253703117371,3000.0,-520.3275074462915
0.6828678333333338,676,-126.62928996000001,147,131.69,948,100147,12536,0.0001,0.8961963653564453,,
0.6813288333333338,679,-127.51703810000001,148,124.36,952,100633,12658,0.0001,4.270374774932861,,
0.6800811666666668,682,-128.41826355000003,148,122.84,956,101027,12756,0.0001,3.532310724258423,,
0.6786308333333332,686,-126.59091235000001,147,122.29,960,101485,12871,0.0001,0.48377498984336853,,
0.6768954999999999,688,-124.68347504000002,148,123.25,964,102033,13008,0.0001,4.56092643737793,,
0.6754198333333337,690,-125.63422345000001,148,122.64,968,102499,13124,0.0001,3.7372584342956543,,
0.6742101666666667,692,-123.72783005,148,122.06,972,102881,13220,0.0001,0.3866580128669739,,
0.6722278333333336,695,-124.19286831000001,148,122.64,976,103507,13376,0.0001,0.7009916305541992,,
0.6710086666666664,697,-122.79414853,148,121.51,980,103892,13472,0.0001,0.9538334608078003,,
0.6696343333333329,700,-124.11688474,149,120.77,984,104326,13581,0.0001,3.8791885375976562,,
0.6682821666666671,704,-124.66205485000002,148,120.3,988,104753,13688,0.0001,6.782780170440674,,
0.6665911666666671,714,-126.01698878,147,121.04,992,105287,13821,0.0001,0.6395007967948914,,
0.6642668333333337,735,-120.42011753000001,144,123.09,996,106021,14005,0.0001,0.5188421010971069,,
0.6623003333333329,740,-121.90181437,144,122.93,1000,106642,14160,0.0001,0.47695374488830566,,
0.6611476666666665,741,-122.26848778999998,144,122.08,1004,107006,14251,0.0001,0.519070565700531,,
0.6593078333333334,744,-121.8719312,144,122.46,1008,107587,14396,0.0001,0.3821685314178467,,
0.6574109999999996,746,-120.94297215000002,144,124.76,1012,108186,14546,0.0001,4.088009834289551,,
0.655181666666667,750,-121.66628214,145,128.66,1016,108890,14722,0.0001,0.8137439489364624,,
0.6531549999999996,753,-121.41955047000002,145,130.27,1020,109530,14882,0.0001,0.36295104026794434,,
0.6513025000000001,756,-121.44169,145,130.73,1024,110115,15028,0.0001,0.787323534488678,,
0.6497096666666667,759,-119.29787055000001,145,129.73,1028,110618,15154,0.0001,0.4835669696331024,,
0.6479300000000002,761,-118.06067781000002,145,130.62,1032,111180,15294,0.0001,3.0590999126434326,,
0.6462706666666669,764,-116.93839679999998,146,131.35,1036,111704,15425,0.0001,0.5261411666870117,,
0.6447126666666665,767,-118.22867585,146,131.23,1040,112196,15548,0.0001,0.37564563751220703,,
0.6431325000000003,769,-119.38213794000004,146,131.68,1044,112695,15673,0.0001,0.2937600612640381,,
0.6418214999999996,771,-116.9555536,146,129.62,1048,113109,15777,0.0001,1.079862356185913,,
0.6397726666666668,774,-116.3659566,146,131.23,1052,113756,15938,0.0001,0.298260897397995,,
0.6384300000000003,776,-114.60224292000001,147,131.53,1056,114180,16044,0.0001,0.675929069519043,,
0.636954333333333,779,-114.44223350000001,147,131.61,1060,114646,16161,0.0001,0.5157957673072815,,
0.6347408333333336,783,-116.46380452000001,147,133.12,1064,115345,16336,0.0001,0.33558085560798645,,
0.6323531666666664,786,-112.63993273,147,136.0,1068,116099,16524,0.0001,0.40940532088279724,,
0.6309344999999998,788,-113.63100513999998,147,136.66,1072,116547,16636,0.0001,0.6126219630241394,,
0.6292751666666666,790,-111.77977732000004,148,135.64,1076,117071,16767,0.0001,3.7263944149017334,,
0.6275683333333331,796,-111.49318006999998,147,137.18,1080,117610,16902,0.0001,0.4536396265029907,,
0.6253041666666663,812,-111.60298649999999,145,139.99,1084,118325,17081,0.0001,0.6558563113212585,,
0.6237145,815,-110.95649777,145,140.74,1088,118827,17206,0.0001,4.535622596740723,,
0.6215960000000003,818,-110.01674567000002,146,142.09,1092,119496,17373,0.0001,0.8020620346069336,,
0.6196548333333334,829,-111.75949488,144,140.88,1096,120109,17527,0.0001,3.539644241333008,,
0.6183723333333333,831,-110.28445531999999,144,138.72,1100,120514,17628,0.0001,0.25528907775878906,,
0.6170455000000001,832,-108.28827298000002,145,139.27,1104,120933,17733,0.0001,0.3145749866962433,,
0.6152278333333336,835,-109.60473589999998,145,139.2,1108,121507,17876,0.0001,1.5712459087371826,,
0.6136856666666666,841,-109.09925488,144,138.08,1112,121994,17998,0.0001,0.8392636775970459,,
0.611760333333333,843,-108.11347032000002,145,137.12,1116,122602,18150,0.0001,0.7371701598167419,,
0.6099489999999996,845,-105.6195347,145,136.44,1120,123174,18293,0.0001,0.5321488380432129,,
0.6084353333333334,850,-104.06592129999997,145,135.37,1124,123652,18412,0.0001,0.4831216037273407,,
0.5976560000000005,889,-105.34886190000002,142,164.38,1128,127056,19263,0.0001,3.535243511199951,,
0.5960378333333334,894,-104.28036433000001,142,163.87,1132,127567,19391,0.0001,0.29150235652923584,,
0.5939224999999997,898,-103.37956899999998,142,165.31,1136,128235,19558,0.0001,0.32830557227134705,,
0.5916108333333338,903,-100.12842826000002,142,167.69,1140,128965,19741,0.0001,1.1156541109085083,,
0.5900971666666665,906,-99.32039775999999,142,167.48,1144,129443,19860,0.0001,0.8613500595092773,,
0.5796471666666665,933,-102.06868055,142,196.34,1148,132743,20685,0.0001,4.0190863609313965,,
0.5713853333333333,955,-104.19430042999998,141,215.96,1152,135352,21337,0.0001,2.6780948638916016,,
0.569688,957,-106.16696226000002,141,217.08,1156,135888,21471,0.0001,1.2583719491958618,,
0.5678038333333337,961,-104.95657897999999,142,218.37,1160,136483,21620,0.0001,1.1196995973587036,,
0.5565336666666664,1000,-104.72261782,139,246.97,1164,140042,22510,0.0001,3.7060859203338623,,
0.5545988333333336,1010,-105.43920943000003,139,245.54,1168,140653,22663,0.0001,0.788188099861145,,
0.5512485000000003,1026,-102.88275798,138,251.64,1172,141711,22927,0.0001,0.6883063912391663,,
0.5496778333333334,1033,-100.57537643000002,137,251.36,1176,142207,23051,0.0001,0.35963210463523865,,
0.5463496666666667,1046,-100.13964033999999,136,256.48,1180,143258,23314,0.0001,6.362267971038818,,
0.5438005000000002,1070,-97.70398531999999,134,257.38,1184,144063,23515,0.0001,0.39987272024154663,,
0.5363113333333329,1105,-99.44026150000002,132,276.01,1188,146428,24106,0.0001,0.3559938371181488,,
0.5335816666666666,1119,-96.83419175999998,131,277.94,1192,147290,24322,0.0001,0.9967310428619385,,
0.5226123333333336,1170,-96.63256331999999,128,306.45,1196,150754,25188,0.0001,0.7182895541191101,,
0.5146164999999996,1194,-94.29603759000001,128,327.65,1200,153279,25819,0.0001,0.8080324530601501,,
0.5127956666666669,1197,-92.72476445999997,128,329.21,1204,153854,25963,0.0001,1.3075374364852905,,
0.5102433333333334,1201,-89.91064487000001,128,331.53,1208,154660,26164,0.0001,1.5741747617721558,,
0.49868183333333316,1256,-90.89809021,126,363.17,1212,158311,27077,0.0001,0.3083391785621643,,
0.4963574999999998,1264,-89.43054350000003,125,364.43,1216,159045,27261,0.0001,0.6389565467834473,,
0.48422600000000005,1294,-92.64799989999997,125,397.02,1220,162876,28218,0.0001,0.7633845210075378,,
0.4814488333333333,1299,-91.19552103999999,126,401.01,1224,163753,28438,0.0001,3.1657540798187256,,
0.47701233333333337,1306,-86.98109362,126,380.98,1228,165154,28788,0.0001,0.32521891593933105,,
0.46572000000000047,1349,-88.54967253999997,125,411.53,1232,168720,29679,0.0001,4.297074794769287,,
0.46337983333333366,1354,-86.2450943,125,412.24,1236,169459,29864,0.0001,1.5763803720474243,,
0.4516789999999996,1382,-88.49991865,125,441.89,1240,173154,30788,0.0001,0.9033830761909485,,
0.4382238333333338,1430,-90.04440378999999,124,479.6,1244,177403,31850,0.0001,1.0281387567520142,,
0.42730199999999996,1453,-86.94804896,124,481.09,1248,180852,32712,0.0001,2.316795825958252,,
0.4149805000000001,1484,-83.18811233000001,124,493.91,1252,184743,33685,0.0001,1.1079683303833008,,
0.40229483333333316,1532,-81.55632692,123,528.61,1256,188749,34687,0.0001,0.47465643286705017,,
0.38437783333333375,1592,-81.55390274999999,122,579.24,1260,194407,36101,0.0001,0.7189700603485107,,
0.366669833333334,,,,,,200000,37499,0.0001,1.0036934614181519,2734.8,-477.60742827019277
0.3546745,1787,-83.7651869,114,637.45,1264,203787,38446,0.0001,1.8508002758026123,,
0.32649433333333366,1888,-88.19643408999998,112,720.33,1268,212686,40671,0.0001,1.1264976263046265,,
0.2953121666666665,1980,-93.09789534000001,112,808.22,1272,222533,43133,0.0001,1.0815235376358032,,
0.2779809999999999,2032,-94.57641267,112,857.99,1276,228006,44501,0.0001,4.137429237365723,,
0.24416733333333296,2145,-102.11670243999997,111,954.26,1280,238684,47170,0.0001,1.067355990409851,,
0.214935833333333,2235,-108.78027610000001,110,1038.52,1284,247915,49478,0.0001,1.2334030866622925,,
0.19255383333333276,2300,-114.25207562,110,1085.55,1288,254983,51245,0.0001,0.6806348562240601,,
0.1718818333333333,2368,-116.51129889000002,110,1142.21,1292,261511,52877,0.0001,0.8513802886009216,,
0.15575400000000061,2419,-120.22030397000002,110,1158.5,1296,266604,54150,0.0001,0.9827298521995544,,
0.13384066666666705,2483,-125.40343606,110,1202.45,1300,273524,55880,0.0001,0.49840372800827026,,
0.11548666666666663,2552,-124.08227792,109,1254.66,1304,279320,57329,0.0001,2.0282511711120605,,
0.10535966666666663,2586,-121.94581409,109,1278.58,1308,282518,58129,0.0001,0.5722154378890991,,
0.09533083333333314,2616,-113.97558345000002,109,1273.74,1312,285685,58921,0.0001,2.186068534851074,,
0.08331966666666679,2655,-109.93503118999999,109,1304.33,1316,289478,59869,0.0001,3.932501792907715,,
0.07504516666666705,2680,-101.48245720000001,108,1292.15,1320,292091,60522,0.0001,0.2951469421386719,,
0.06668516666666724,2698,-96.63150513999997,109,1309.78,1324,294731,61182,0.0001,1.9236496686935425,,
0.05662149999999977,2724,-96.52194925999999,109,1327.55,1328,297909,61977,0.0001,0.7246052026748657,,
0.05000316666666638,,,,,,300000,62499,0.0001,0.9153159260749817,738.8,-50.89923375589996
0.05,2764,-85.04159506,108,1323.93,1332,301113,62778,0.0001,2.041999578475952,,
0.05,2781,-81.74612032,108,1336.66,1336,303125,63281,0.0001,0.2839091420173645,,
0.05,2807,-70.4368558,109,1334.89,1340,306643,64160,0.0001,0.872191846370697,,
0.05,2827,-60.536531489999994,109,1321.43,1344,309546,64886,0.0001,0.7091176509857178,,
0.05,2863,-53.39841338999999,109,1315.65,1348,312417,65604,0.0001,1.7368582487106323,,
